,fpr,tpr,trial
10529,0.054,0.281,prospective
10530,0.054,0.281,prospective
10531,0.054,0.281,prospective
10532,0.054,0.282,prospective
10533,0.054,0.282,prospective
10534,0.054,0.282,prospective
10535,0.054,0.282,prospective
10536,0.054,0.282,prospective
10537,0.054,0.282,prospective
10538,0.054,0.283,prospective
10539,0.054,0.283,prospective
10540,0.054,0.283,prospective
10541,0.055,0.283,prospective
10542,0.055,0.283,prospective
10543,0.055,0.283,prospective
10544,0.055,0.284,prospective
10545,0.055,0.284,prospective
10546,0.055,0.284,prospective
10547,0.055,0.284,prospective
10548,0.055,0.284,prospective
10549,0.055,0.284,prospective
10550,0.055,0.284,prospective
10551,0.055,0.284,prospective
10552,0.055,0.285,prospective
10553,0.055,0.285,prospective
10554,0.055,0.285,prospective
10555,0.055,0.285,prospective
10556,0.055,0.286,prospective
10557,0.055,0.286,prospective
10558,0.055,0.286,prospective
10559,0.055,0.286,prospective
10560,0.055,0.286,prospective
10561,0.055,0.286,prospective
10562,0.055,0.287,prospective
10563,0.056,0.287,prospective
10564,0.056,0.287,prospective
10565,0.056,0.287,prospective
10566,0.056,0.287,prospective
10567,0.056,0.287,prospective
10568,0.056,0.288,prospective
10569,0.056,0.288,prospective
10570,0.056,0.288,prospective
10571,0.056,0.288,prospective
10572,0.056,0.289,prospective
10573,0.056,0.289,prospective
10574,0.056,0.29,prospective
10575,0.057,0.29,prospective
10576,0.057,0.29,prospective
10577,0.057,0.29,prospective
10578,0.057,0.291,prospective
10579,0.057,0.291,prospective
10580,0.057,0.291,prospective
10581,0.057,0.291,prospective
10582,0.057,0.292,prospective
10583,0.057,0.292,prospective
10584,0.057,0.292,prospective
10585,0.057,0.292,prospective
10586,0.057,0.292,prospective
10587,0.057,0.292,prospective
10588,0.057,0.293,prospective
10589,0.057,0.293,prospective
10590,0.057,0.293,prospective
10591,0.057,0.293,prospective
10592,0.057,0.294,prospective
10593,0.057,0.294,prospective
10594,0.057,0.294,prospective
10595,0.057,0.294,prospective
10596,0.057,0.294,prospective
10597,0.058,0.294,prospective
10598,0.058,0.295,prospective
10599,0.058,0.295,prospective
10600,0.058,0.295,prospective
10601,0.058,0.295,prospective
10602,0.058,0.296,prospective
10603,0.058,0.296,prospective
10604,0.058,0.296,prospective
10605,0.058,0.296,prospective
10606,0.058,0.297,prospective
10607,0.058,0.297,prospective
10608,0.058,0.297,prospective
10609,0.058,0.297,prospective
10610,0.058,0.297,prospective
10611,0.058,0.297,prospective
10612,0.058,0.298,prospective
10613,0.058,0.298,prospective
10614,0.058,0.298,prospective
10615,0.059,0.298,prospective
10616,0.059,0.299,prospective
10617,0.059,0.299,prospective
10618,0.059,0.299,prospective
10619,0.059,0.299,prospective
10620,0.059,0.3,prospective
10621,0.059,0.3,prospective
10622,0.059,0.3,prospective
10623,0.06,0.3,prospective
10624,0.06,0.3,prospective
10625,0.06,0.3,prospective
10626,0.06,0.301,prospective
10627,0.06,0.301,prospective
10628,0.06,0.301,prospective
10629,0.06,0.301,prospective
10630,0.06,0.302,prospective
10631,0.06,0.302,prospective
10632,0.06,0.302,prospective
10633,0.06,0.302,prospective
10634,0.06,0.302,prospective
10635,0.06,0.302,prospective
10636,0.06,0.303,prospective
10637,0.061,0.303,prospective
10638,0.061,0.303,prospective
10639,0.061,0.303,prospective
10640,0.061,0.304,prospective
10641,0.061,0.304,prospective
10642,0.061,0.304,prospective
10643,0.061,0.304,prospective
10644,0.061,0.304,prospective
10645,0.061,0.304,prospective
10646,0.061,0.304,prospective
10647,0.061,0.304,prospective
10648,0.061,0.305,prospective
10649,0.061,0.305,prospective
10650,0.061,0.305,prospective
10651,0.061,0.305,prospective
10652,0.061,0.306,prospective
10653,0.062,0.306,prospective
10654,0.062,0.306,prospective
10655,0.062,0.306,prospective
10656,0.062,0.307,prospective
10657,0.062,0.307,prospective
10658,0.062,0.307,prospective
10659,0.062,0.307,prospective
10660,0.062,0.307,prospective
10661,0.062,0.307,prospective
10662,0.062,0.308,prospective
10663,0.062,0.308,prospective
10664,0.062,0.308,prospective
10665,0.062,0.308,prospective
10666,0.062,0.309,prospective
10667,0.063,0.309,prospective
10668,0.063,0.309,prospective
10669,0.063,0.309,prospective
10670,0.063,0.31,prospective
10671,0.063,0.31,prospective
10672,0.063,0.31,prospective
10673,0.063,0.31,prospective
10674,0.063,0.31,prospective
10675,0.064,0.31,prospective
10676,0.064,0.311,prospective
10677,0.064,0.311,prospective
10678,0.064,0.311,prospective
10679,0.064,0.311,prospective
10680,0.064,0.312,prospective
10681,0.064,0.312,prospective
10682,0.064,0.312,prospective
10683,0.065,0.312,prospective
10684,0.065,0.313,prospective
10685,0.065,0.313,prospective
10686,0.065,0.313,prospective
10687,0.065,0.313,prospective
10688,0.065,0.313,prospective
10689,0.066,0.313,prospective
10690,0.066,0.314,prospective
10691,0.066,0.314,prospective
10692,0.066,0.314,prospective
10693,0.066,0.314,prospective
10694,0.066,0.314,prospective
10695,0.066,0.314,prospective
10696,0.066,0.314,prospective
10697,0.067,0.314,prospective
10698,0.067,0.315,prospective
10699,0.067,0.315,prospective
10700,0.067,0.315,prospective
10701,0.067,0.315,prospective
10702,0.067,0.316,prospective
10703,0.067,0.316,prospective
10704,0.067,0.316,prospective
10705,0.067,0.316,prospective
10706,0.067,0.317,prospective
10707,0.067,0.317,prospective
10708,0.067,0.317,prospective
10709,0.068,0.317,prospective
10710,0.068,0.317,prospective
10711,0.068,0.317,prospective
10712,0.068,0.317,prospective
10713,0.068,0.317,prospective
10714,0.068,0.318,prospective
10715,0.068,0.318,prospective
10716,0.068,0.318,prospective
10717,0.068,0.318,prospective
10718,0.068,0.319,prospective
10719,0.068,0.319,prospective
10720,0.068,0.319,prospective
10721,0.068,0.319,prospective
10722,0.068,0.319,prospective
10723,0.069,0.319,prospective
10724,0.069,0.32,prospective
10725,0.069,0.32,prospective
10726,0.069,0.32,prospective
10727,0.069,0.32,prospective
10728,0.069,0.32,prospective
10729,0.069,0.32,prospective
10730,0.069,0.321,prospective
10731,0.069,0.321,prospective
10732,0.069,0.321,prospective
10733,0.069,0.321,prospective
10734,0.069,0.322,prospective
10735,0.069,0.322,prospective
10736,0.069,0.322,prospective
10737,0.069,0.322,prospective
10738,0.069,0.323,prospective
10739,0.07,0.323,prospective
10740,0.07,0.323,prospective
10741,0.07,0.323,prospective
10742,0.07,0.324,prospective
10743,0.07,0.324,prospective
10744,0.07,0.324,prospective
10745,0.07,0.324,prospective
10746,0.07,0.325,prospective
10747,0.07,0.325,prospective
10748,0.07,0.325,prospective
10749,0.07,0.325,prospective
10750,0.07,0.325,prospective
10751,0.07,0.325,prospective
10752,0.07,0.326,prospective
10753,0.07,0.326,prospective
10754,0.07,0.326,prospective
10755,0.071,0.326,prospective
10756,0.071,0.326,prospective
10757,0.071,0.326,prospective
10758,0.071,0.327,prospective
10759,0.071,0.327,prospective
10760,0.071,0.327,prospective
10761,0.072,0.327,prospective
10762,0.072,0.327,prospective
10763,0.072,0.327,prospective
10764,0.072,0.327,prospective
10765,0.072,0.327,prospective
10766,0.072,0.328,prospective
10767,0.072,0.328,prospective
10768,0.072,0.328,prospective
10769,0.072,0.328,prospective
10770,0.072,0.329,prospective
10771,0.072,0.329,prospective
10772,0.072,0.329,prospective
10773,0.072,0.329,prospective
10774,0.072,0.33,prospective
10775,0.072,0.33,prospective
10776,0.072,0.33,prospective
10777,0.073,0.33,prospective
10778,0.073,0.331,prospective
10779,0.073,0.331,prospective
10780,0.073,0.331,prospective
10781,0.073,0.331,prospective
10782,0.073,0.331,prospective
10783,0.073,0.331,prospective
10784,0.073,0.331,prospective
10785,0.073,0.331,prospective
10786,0.073,0.332,prospective
10787,0.073,0.332,prospective
10788,0.073,0.332,prospective
10789,0.074,0.332,prospective
10790,0.074,0.332,prospective
10791,0.074,0.332,prospective
10792,0.074,0.333,prospective
10793,0.074,0.333,prospective
10794,0.074,0.333,prospective
10795,0.074,0.333,prospective
10796,0.074,0.334,prospective
10797,0.074,0.334,prospective
10798,0.074,0.334,prospective
10799,0.074,0.334,prospective
10800,0.074,0.334,prospective
10801,0.075,0.334,prospective
10802,0.075,0.334,prospective
10803,0.075,0.334,prospective
10804,0.075,0.335,prospective
10805,0.075,0.335,prospective
10806,0.075,0.335,prospective
10807,0.075,0.335,prospective
10808,0.075,0.336,prospective
10809,0.075,0.336,prospective
10810,0.075,0.336,prospective
10811,0.075,0.336,prospective
10812,0.075,0.336,prospective
10813,0.075,0.336,prospective
10814,0.075,0.337,prospective
10815,0.076,0.337,prospective
10816,0.076,0.337,prospective
10817,0.076,0.337,prospective
10818,0.076,0.338,prospective
10819,0.077,0.338,prospective
10820,0.077,0.338,prospective
10821,0.077,0.338,prospective
10822,0.077,0.338,prospective
10823,0.077,0.338,prospective
10824,0.077,0.339,prospective
10825,0.077,0.339,prospective
10826,0.077,0.339,prospective
10827,0.077,0.339,prospective
10828,0.077,0.339,prospective
10829,0.077,0.339,prospective
10830,0.077,0.34,prospective
10831,0.077,0.34,prospective
10832,0.077,0.34,prospective
10833,0.078,0.34,prospective
10834,0.078,0.341,prospective
10835,0.078,0.341,prospective
10836,0.078,0.341,prospective
10837,0.078,0.341,prospective
10838,0.078,0.342,prospective
10839,0.078,0.342,prospective
10840,0.078,0.342,prospective
10841,0.078,0.342,prospective
10842,0.078,0.343,prospective
10843,0.078,0.343,prospective
10844,0.078,0.343,prospective
10845,0.078,0.343,prospective
10846,0.078,0.344,prospective
10847,0.078,0.344,prospective
10848,0.078,0.344,prospective
10849,0.079,0.344,prospective
10850,0.079,0.344,prospective
10851,0.079,0.344,prospective
10852,0.079,0.345,prospective
10853,0.079,0.345,prospective
10854,0.079,0.345,prospective
10855,0.079,0.345,prospective
10856,0.079,0.346,prospective
10857,0.079,0.346,prospective
10858,0.079,0.346,prospective
10859,0.08,0.346,prospective
10860,0.08,0.347,prospective
10861,0.08,0.347,prospective
10862,0.08,0.347,prospective
10863,0.08,0.347,prospective
10864,0.08,0.347,prospective
10865,0.08,0.347,prospective
10866,0.08,0.348,prospective
10867,0.08,0.348,prospective
10868,0.08,0.348,prospective
10869,0.08,0.348,prospective
10870,0.08,0.349,prospective
10871,0.08,0.349,prospective
10872,0.08,0.349,prospective
10873,0.081,0.349,prospective
10874,0.081,0.349,prospective
10875,0.081,0.349,prospective
10876,0.081,0.35,prospective
10877,0.081,0.35,prospective
10878,0.081,0.35,prospective
10879,0.081,0.35,prospective
10880,0.081,0.35,prospective
10881,0.081,0.35,prospective
10882,0.081,0.351,prospective
10883,0.082,0.351,prospective
10884,0.082,0.351,prospective
10885,0.082,0.351,prospective
10886,0.082,0.351,prospective
10887,0.082,0.351,prospective
10888,0.082,0.352,prospective
10889,0.082,0.352,prospective
10890,0.082,0.352,prospective
10891,0.082,0.352,prospective
10892,0.082,0.353,prospective
10893,0.082,0.353,prospective
10894,0.082,0.353,prospective
10895,0.082,0.353,prospective
10896,0.082,0.354,prospective
10897,0.082,0.354,prospective
10898,0.082,0.354,prospective
10899,0.082,0.354,prospective
10900,0.082,0.355,prospective
10901,0.083,0.355,prospective
10902,0.083,0.355,prospective
10903,0.083,0.355,prospective
10904,0.083,0.356,prospective
10905,0.083,0.356,prospective
10906,0.083,0.356,prospective
10907,0.083,0.356,prospective
10908,0.083,0.356,prospective
10909,0.083,0.356,prospective
10910,0.083,0.357,prospective
10911,0.083,0.357,prospective
10912,0.083,0.357,prospective
10913,0.083,0.357,prospective
10914,0.083,0.357,prospective
10915,0.083,0.357,prospective
10916,0.083,0.358,prospective
10917,0.084,0.358,prospective
10918,0.084,0.358,prospective
10919,0.084,0.358,prospective
10920,0.084,0.358,prospective
10921,0.084,0.358,prospective
10922,0.084,0.359,prospective
10923,0.084,0.359,prospective
10924,0.084,0.359,prospective
10925,0.084,0.359,prospective
10926,0.084,0.359,prospective
10927,0.084,0.359,prospective
10928,0.084,0.36,prospective
10929,0.084,0.36,prospective
10930,0.084,0.36,prospective
10931,0.085,0.36,prospective
10932,0.085,0.36,prospective
10933,0.085,0.36,prospective
10934,0.085,0.361,prospective
10935,0.085,0.361,prospective
10936,0.085,0.361,prospective
10937,0.085,0.361,prospective
10938,0.085,0.361,prospective
10939,0.085,0.361,prospective
10940,0.085,0.362,prospective
10941,0.085,0.362,prospective
10942,0.085,0.362,prospective
10943,0.085,0.362,prospective
10944,0.085,0.362,prospective
10945,0.086,0.362,prospective
10946,0.086,0.363,prospective
10947,0.086,0.363,prospective
10948,0.086,0.363,prospective
10949,0.086,0.363,prospective
10950,0.086,0.363,prospective
10951,0.086,0.363,prospective
10952,0.086,0.364,prospective
10953,0.086,0.364,prospective
10954,0.086,0.364,prospective
10955,0.086,0.364,prospective
10956,0.086,0.365,prospective
10957,0.086,0.365,prospective
10958,0.086,0.365,prospective
10959,0.086,0.365,prospective
10960,0.086,0.365,prospective
10961,0.086,0.365,prospective
10962,0.086,0.366,prospective
10963,0.086,0.366,prospective
10964,0.086,0.366,prospective
10965,0.086,0.366,prospective
10966,0.086,0.367,prospective
10967,0.087,0.367,prospective
10968,0.087,0.367,prospective
10969,0.087,0.367,prospective
10970,0.087,0.368,prospective
10971,0.087,0.368,prospective
10972,0.087,0.369,prospective
10973,0.087,0.369,prospective
10974,0.087,0.369,prospective
10975,0.087,0.369,prospective
10976,0.087,0.37,prospective
10977,0.087,0.37,prospective
10978,0.087,0.37,prospective
10979,0.087,0.37,prospective
10980,0.087,0.37,prospective
10981,0.088,0.37,prospective
10982,0.088,0.371,prospective
10983,0.088,0.371,prospective
10984,0.088,0.371,prospective
10985,0.088,0.371,prospective
10986,0.088,0.371,prospective
10987,0.088,0.371,prospective
10988,0.088,0.372,prospective
10989,0.088,0.372,prospective
10990,0.088,0.372,prospective
10991,0.088,0.372,prospective
10992,0.088,0.373,prospective
10993,0.088,0.373,prospective
10994,0.088,0.373,prospective
10995,0.089,0.373,prospective
10996,0.089,0.373,prospective
10997,0.089,0.373,prospective
10998,0.089,0.374,prospective
10999,0.089,0.374,prospective
11000,0.089,0.374,prospective
11001,0.089,0.374,prospective
11002,0.089,0.374,prospective
11003,0.089,0.374,prospective
11004,0.089,0.375,prospective
11005,0.089,0.375,prospective
11006,0.089,0.375,prospective
11007,0.089,0.375,prospective
11008,0.089,0.376,prospective
11009,0.09,0.376,prospective
11010,0.09,0.376,prospective
11011,0.09,0.376,prospective
11012,0.09,0.377,prospective
11013,0.09,0.377,prospective
11014,0.09,0.377,prospective
11015,0.09,0.377,prospective
11016,0.09,0.377,prospective
11017,0.09,0.377,prospective
11018,0.09,0.378,prospective
11019,0.09,0.378,prospective
11020,0.09,0.378,prospective
11021,0.091,0.378,prospective
11022,0.091,0.378,prospective
11023,0.091,0.378,prospective
11024,0.091,0.379,prospective
11025,0.091,0.379,prospective
11026,0.091,0.379,prospective
11027,0.091,0.379,prospective
11028,0.091,0.379,prospective
11029,0.091,0.379,prospective
11030,0.091,0.38,prospective
11031,0.091,0.38,prospective
11032,0.091,0.38,prospective
11033,0.091,0.38,prospective
11034,0.091,0.381,prospective
11035,0.091,0.381,prospective
11036,0.091,0.381,prospective
11037,0.092,0.381,prospective
11038,0.092,0.381,prospective
11039,0.092,0.381,prospective
11040,0.092,0.382,prospective
11041,0.092,0.382,prospective
11042,0.092,0.382,prospective
11043,0.092,0.382,prospective
11044,0.092,0.382,prospective
11045,0.092,0.382,prospective
11046,0.092,0.383,prospective
11047,0.093,0.383,prospective
11048,0.093,0.383,prospective
11049,0.093,0.383,prospective
11050,0.093,0.384,prospective
11051,0.093,0.384,prospective
11052,0.093,0.384,prospective
11053,0.093,0.384,prospective
11054,0.093,0.385,prospective
11055,0.093,0.385,prospective
11056,0.093,0.385,prospective
11057,0.094,0.385,prospective
11058,0.094,0.385,prospective
11059,0.094,0.385,prospective
11060,0.094,0.386,prospective
11061,0.094,0.386,prospective
11062,0.094,0.386,prospective
11063,0.095,0.386,prospective
11064,0.095,0.387,prospective
11065,0.095,0.387,prospective
11066,0.095,0.388,prospective
11067,0.095,0.388,prospective
11068,0.095,0.388,prospective
11069,0.095,0.388,prospective
11070,0.095,0.388,prospective
11071,0.095,0.388,prospective
11072,0.095,0.389,prospective
11073,0.095,0.389,prospective
11074,0.095,0.389,prospective
11075,0.095,0.389,prospective
11076,0.095,0.39,prospective
11077,0.096,0.39,prospective
11078,0.096,0.39,prospective
11079,0.096,0.39,prospective
11080,0.096,0.391,prospective
11081,0.096,0.391,prospective
11082,0.096,0.391,prospective
11083,0.096,0.391,prospective
11084,0.096,0.392,prospective
11085,0.096,0.392,prospective
11086,0.096,0.392,prospective
11087,0.097,0.392,prospective
11088,0.097,0.393,prospective
11089,0.097,0.393,prospective
11090,0.097,0.393,prospective
11091,0.097,0.393,prospective
11092,0.097,0.394,prospective
11093,0.097,0.394,prospective
11094,0.097,0.394,prospective
11095,0.098,0.394,prospective
11096,0.098,0.394,prospective
11097,0.098,0.394,prospective
11098,0.098,0.395,prospective
11099,0.098,0.395,prospective
11100,0.098,0.395,prospective
11101,0.098,0.395,prospective
11102,0.098,0.395,prospective
11103,0.098,0.395,prospective
11104,0.098,0.396,prospective
11105,0.098,0.396,prospective
11106,0.098,0.396,prospective
11107,0.099,0.396,prospective
11108,0.099,0.396,prospective
11109,0.099,0.396,prospective
11110,0.099,0.397,prospective
11111,0.099,0.397,prospective
11112,0.099,0.397,prospective
11113,0.099,0.397,prospective
11114,0.099,0.397,prospective
11115,0.099,0.397,prospective
11116,0.099,0.398,prospective
11117,0.1,0.398,prospective
11118,0.1,0.398,prospective
11119,0.1,0.398,prospective
11120,0.1,0.398,prospective
11121,0.1,0.398,prospective
11122,0.1,0.398,prospective
11123,0.1,0.398,prospective
11124,0.1,0.399,prospective
11125,0.1,0.399,prospective
11126,0.1,0.399,prospective
11127,0.1,0.399,prospective
11128,0.1,0.4,prospective
11129,0.1,0.4,prospective
11130,0.1,0.4,prospective
11131,0.1,0.4,prospective
11132,0.1,0.401,prospective
11133,0.101,0.401,prospective
11134,0.101,0.401,prospective
11135,0.101,0.401,prospective
11136,0.101,0.401,prospective
11137,0.101,0.401,prospective
11138,0.101,0.401,prospective
11139,0.101,0.401,prospective
11140,0.101,0.402,prospective
11141,0.101,0.402,prospective
11142,0.101,0.402,prospective
11143,0.102,0.402,prospective
11144,0.102,0.402,prospective
11145,0.102,0.402,prospective
11146,0.102,0.403,prospective
11147,0.102,0.403,prospective
11148,0.102,0.403,prospective
11149,0.104,0.403,prospective
11150,0.104,0.403,prospective
11151,0.104,0.403,prospective
11152,0.104,0.404,prospective
11153,0.104,0.404,prospective
11154,0.104,0.404,prospective
11155,0.104,0.404,prospective
11156,0.104,0.404,prospective
11157,0.104,0.404,prospective
11158,0.104,0.404,prospective
11159,0.105,0.404,prospective
11160,0.105,0.405,prospective
11161,0.105,0.405,prospective
11162,0.105,0.405,prospective
11163,0.105,0.405,prospective
11164,0.105,0.406,prospective
11165,0.105,0.406,prospective
11166,0.105,0.406,prospective
11167,0.105,0.406,prospective
11168,0.105,0.407,prospective
11169,0.106,0.407,prospective
11170,0.106,0.407,prospective
11171,0.106,0.407,prospective
11172,0.106,0.408,prospective
11173,0.106,0.408,prospective
11174,0.106,0.408,prospective
11175,0.106,0.408,prospective
11176,0.106,0.408,prospective
11177,0.106,0.408,prospective
11178,0.106,0.408,prospective
11179,0.106,0.408,prospective
11180,0.106,0.409,prospective
11181,0.107,0.409,prospective
11182,0.107,0.409,prospective
11183,0.107,0.409,prospective
11184,0.107,0.409,prospective
11185,0.107,0.409,prospective
11186,0.107,0.41,prospective
11187,0.107,0.41,prospective
11188,0.107,0.41,prospective
11189,0.107,0.41,prospective
11190,0.107,0.41,prospective
11191,0.108,0.41,prospective
11192,0.108,0.411,prospective
11193,0.108,0.411,prospective
11194,0.108,0.412,prospective
11195,0.108,0.412,prospective
11196,0.108,0.412,prospective
11197,0.108,0.412,prospective
11198,0.108,0.412,prospective
11199,0.108,0.412,prospective
11200,0.108,0.413,prospective
11201,0.109,0.413,prospective
11202,0.109,0.413,prospective
11203,0.109,0.413,prospective
11204,0.109,0.413,prospective
11205,0.109,0.413,prospective
11206,0.109,0.414,prospective
11207,0.109,0.414,prospective
11208,0.109,0.414,prospective
11209,0.109,0.414,prospective
11210,0.109,0.414,prospective
11211,0.109,0.414,prospective
11212,0.109,0.414,prospective
11213,0.109,0.414,prospective
11214,0.109,0.415,prospective
11215,0.109,0.415,prospective
11216,0.109,0.415,prospective
11217,0.109,0.415,prospective
11218,0.109,0.415,prospective
11219,0.109,0.415,prospective
11220,0.109,0.416,prospective
11221,0.109,0.416,prospective
11222,0.109,0.416,prospective
11223,0.109,0.416,prospective
11224,0.109,0.416,prospective
11225,0.11,0.416,prospective
11226,0.11,0.417,prospective
11227,0.11,0.417,prospective
11228,0.11,0.417,prospective
11229,0.11,0.417,prospective
11230,0.11,0.418,prospective
11231,0.11,0.418,prospective
11232,0.11,0.418,prospective
11233,0.11,0.418,prospective
11234,0.11,0.418,prospective
11235,0.111,0.418,prospective
11236,0.111,0.418,prospective
11237,0.111,0.418,prospective
11238,0.111,0.419,prospective
11239,0.111,0.419,prospective
11240,0.111,0.419,prospective
11241,0.111,0.419,prospective
11242,0.111,0.419,prospective
11243,0.111,0.419,prospective
11244,0.111,0.42,prospective
11245,0.111,0.42,prospective
11246,0.111,0.42,prospective
11247,0.112,0.42,prospective
11248,0.112,0.42,prospective
11249,0.112,0.42,prospective
11250,0.112,0.421,prospective
11251,0.112,0.421,prospective
11252,0.112,0.421,prospective
11253,0.112,0.421,prospective
11254,0.112,0.421,prospective
11255,0.112,0.421,prospective
11256,0.112,0.422,prospective
11257,0.112,0.422,prospective
11258,0.112,0.422,prospective
11259,0.112,0.422,prospective
11260,0.112,0.423,prospective
11261,0.113,0.423,prospective
11262,0.113,0.423,prospective
11263,0.113,0.423,prospective
11264,0.113,0.424,prospective
11265,0.113,0.424,prospective
11266,0.113,0.424,prospective
11267,0.113,0.424,prospective
11268,0.113,0.424,prospective
11269,0.114,0.424,prospective
11270,0.114,0.424,prospective
11271,0.114,0.424,prospective
11272,0.114,0.425,prospective
11273,0.114,0.425,prospective
11274,0.114,0.425,prospective
11275,0.114,0.425,prospective
11276,0.114,0.426,prospective
11277,0.114,0.426,prospective
11278,0.114,0.427,prospective
11279,0.114,0.427,prospective
11280,0.114,0.427,prospective
11281,0.114,0.427,prospective
11282,0.114,0.427,prospective
11283,0.114,0.427,prospective
11284,0.114,0.428,prospective
11285,0.114,0.428,prospective
11286,0.114,0.428,prospective
11287,0.115,0.428,prospective
11288,0.115,0.428,prospective
11289,0.115,0.428,prospective
11290,0.115,0.428,prospective
11291,0.115,0.428,prospective
11292,0.115,0.429,prospective
11293,0.115,0.429,prospective
11294,0.115,0.429,prospective
11295,0.116,0.429,prospective
11296,0.116,0.43,prospective
11297,0.116,0.43,prospective
11298,0.116,0.431,prospective
11299,0.116,0.431,prospective
11300,0.116,0.431,prospective
11301,0.116,0.431,prospective
11302,0.116,0.432,prospective
11303,0.117,0.432,prospective
11304,0.117,0.432,prospective
11305,0.117,0.432,prospective
11306,0.117,0.432,prospective
11307,0.117,0.432,prospective
11308,0.117,0.433,prospective
11309,0.117,0.433,prospective
11310,0.117,0.433,prospective
11311,0.118,0.433,prospective
11312,0.118,0.433,prospective
11313,0.118,0.433,prospective
11314,0.118,0.434,prospective
11315,0.118,0.434,prospective
11316,0.118,0.434,prospective
11317,0.119,0.434,prospective
11318,0.119,0.435,prospective
11319,0.119,0.435,prospective
11320,0.119,0.436,prospective
11321,0.119,0.436,prospective
11322,0.119,0.436,prospective
11323,0.119,0.436,prospective
11324,0.119,0.437,prospective
11325,0.119,0.437,prospective
11326,0.119,0.437,prospective
11327,0.12,0.437,prospective
11328,0.12,0.437,prospective
11329,0.12,0.437,prospective
11330,0.12,0.438,prospective
11331,0.12,0.438,prospective
11332,0.12,0.438,prospective
11333,0.121,0.438,prospective
11334,0.121,0.438,prospective
11335,0.121,0.438,prospective
11336,0.121,0.438,prospective
11337,0.121,0.438,prospective
11338,0.121,0.44,prospective
11339,0.121,0.44,prospective
11340,0.121,0.44,prospective
11341,0.121,0.44,prospective
11342,0.121,0.441,prospective
11343,0.121,0.441,prospective
11344,0.121,0.441,prospective
11345,0.122,0.441,prospective
11346,0.122,0.441,prospective
11347,0.122,0.441,prospective
11348,0.122,0.441,prospective
11349,0.122,0.441,prospective
11350,0.122,0.442,prospective
11351,0.122,0.442,prospective
11352,0.122,0.442,prospective
11353,0.122,0.442,prospective
11354,0.122,0.442,prospective
11355,0.122,0.442,prospective
11356,0.122,0.443,prospective
11357,0.123,0.443,prospective
11358,0.123,0.443,prospective
11359,0.123,0.443,prospective
11360,0.123,0.443,prospective
11361,0.123,0.443,prospective
11362,0.123,0.444,prospective
11363,0.123,0.444,prospective
11364,0.123,0.444,prospective
11365,0.124,0.444,prospective
11366,0.124,0.444,prospective
11367,0.125,0.444,prospective
11368,0.125,0.445,prospective
11369,0.125,0.445,prospective
11370,0.125,0.445,prospective
11371,0.125,0.445,prospective
11372,0.125,0.445,prospective
11373,0.125,0.445,prospective
11374,0.125,0.445,prospective
11375,0.125,0.445,prospective
11376,0.125,0.446,prospective
11377,0.126,0.446,prospective
11378,0.126,0.446,prospective
11379,0.126,0.446,prospective
11380,0.126,0.446,prospective
11381,0.126,0.446,prospective
11382,0.126,0.447,prospective
11383,0.126,0.447,prospective
11384,0.126,0.447,prospective
11385,0.126,0.447,prospective
11386,0.126,0.448,prospective
11387,0.127,0.448,prospective
11388,0.127,0.448,prospective
11389,0.127,0.448,prospective
11390,0.127,0.449,prospective
11391,0.127,0.449,prospective
11392,0.127,0.449,prospective
11393,0.127,0.449,prospective
11394,0.127,0.45,prospective
11395,0.128,0.45,prospective
11396,0.128,0.45,prospective
11397,0.128,0.45,prospective
11398,0.128,0.451,prospective
11399,0.128,0.451,prospective
11400,0.128,0.451,prospective
11401,0.128,0.451,prospective
11402,0.128,0.451,prospective
11403,0.128,0.451,prospective
11404,0.128,0.452,prospective
11405,0.128,0.452,prospective
11406,0.128,0.452,prospective
11407,0.129,0.452,prospective
11408,0.129,0.452,prospective
11409,0.129,0.452,prospective
11410,0.129,0.453,prospective
11411,0.129,0.453,prospective
11412,0.129,0.453,prospective
11413,0.129,0.453,prospective
11414,0.129,0.454,prospective
11415,0.13,0.454,prospective
11416,0.13,0.454,prospective
11417,0.13,0.454,prospective
11418,0.13,0.454,prospective
11419,0.13,0.454,prospective
11420,0.13,0.455,prospective
11421,0.13,0.455,prospective
11422,0.13,0.455,prospective
11423,0.131,0.455,prospective
11424,0.131,0.455,prospective
11425,0.131,0.455,prospective
11426,0.131,0.456,prospective
11427,0.132,0.456,prospective
11428,0.132,0.457,prospective
11429,0.132,0.457,prospective
11430,0.132,0.457,prospective
11431,0.132,0.457,prospective
11432,0.132,0.457,prospective
11433,0.132,0.457,prospective
11434,0.132,0.458,prospective
11435,0.132,0.458,prospective
11436,0.132,0.458,prospective
11437,0.133,0.458,prospective
11438,0.133,0.459,prospective
11439,0.133,0.459,prospective
11440,0.133,0.459,prospective
11441,0.133,0.459,prospective
11442,0.133,0.459,prospective
11443,0.133,0.459,prospective
11444,0.133,0.46,prospective
11445,0.133,0.46,prospective
11446,0.133,0.46,prospective
11447,0.134,0.46,prospective
11448,0.134,0.461,prospective
11449,0.134,0.461,prospective
11450,0.134,0.461,prospective
11451,0.134,0.461,prospective
11452,0.134,0.461,prospective
11453,0.134,0.461,prospective
11454,0.134,0.462,prospective
11455,0.134,0.462,prospective
11456,0.134,0.462,prospective
11457,0.134,0.462,prospective
11458,0.134,0.462,prospective
11459,0.134,0.462,prospective
11460,0.134,0.463,prospective
